id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by,operating_system,thunderbird_version,firefox_version
1601790,2026-09-02T17:57:48.548250Z,2026-09-04T07:11:39.357047Z,en-US,thunderbird,"Charter + pop, all new messages are going to the trash folder, not my inbox, and show as being read. I haven't changed anything in the program and yesterday it was working okay. What happened?",False,,,False,1844899.0,1844899;,send-and-receive-email,thunderbird;windows-10;send-and-receive-email;thunderbird-1550;,nancylynn,"<p>I use Charter, it is a POP account, worked fine 12 hours ago,I changed nothing </p>",nancylynn;MattAuSupport;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0;tb_version:155.0;os:Windows 10;sanitized_product_version:155.0,1,0,0,,,wsmwk,Windows 10,155.0,
1601799,2026-09-02T18:48:30.652444Z,2026-09-02T18:48:30.652451Z,en-US,thunderbird,Clicking on a PDF attachment in Thunderbird no longer opens it. How can I fix that?,False,,,False,,,attachments,thunderbird;windows-10;attachments;thunderbird-1531;thunderbird-15311;,bhartford,"<p>It used to be than when I received a T-Bird message with a PDF attachment, I could click on the attached filename and it would open with the application I had specified in Settings (Acrobat Pro). Now I click on it and nothing happens. This is very annoying because I work a lot with emailed PDF attachements. I've tried re-setting Acrobat as the default in Settings, but that brings no joy. </p>",bhartford;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0;tb_version:153.1.1esr (64-bit;os:Windows 10;sanitized_product_version:153.1.1,0,0,0,,,,Windows 10,153.1.1esr (64-bit,
1601802,2026-09-02T19:04:58.574737Z,2026-09-03T06:51:41.501334Z,nl,thunderbird,"Ik ben echt boos, sinds een paar dagen is mijn thunderbird onbruikbaar, mijn mails zijn geblokkeerd, ik kom er niet in en zie alleen maar een pagina met verzoek om te doneren, Ik gebruik thunderbird al heel lang maar dit nog nooit meegemaakt",False,,,False,1844533.0,1844533;,crashing-and-slow-performance,thunderbird;windows-11;crashing-and-slow-performance;,heyokawitch2,"<p>Ik heb 4 mail adressen (van outlook) die ik altijd via thunderbird lees en beantwoord. Sinds een paar dagen zie ik alleen maar deze mededeling als ik thunderbird open:  ""Doneren Welkom bij Vrijheid </p><p>Thunderbird is een geschenk van duizenden mensen zoals u. We hopen dat u zult genieten van de productiviteit, privacy en vrijheid die ze mogelijk maken, en we nodigen u uit om deel uit te maken van dat geschenk aan anderen. </p><p>Meehelpen Doneren Hulp verkrijgen"" Nou niks vrijheid ik ben boos, ik kan mijn mails niet meer in  alles is geblokkeerd en ik zie alleen maar deze pagina  - op al mijn 4  mail adressen hetzelfde. Wat zijn ze aan het doen - zonder waarschuwing. En ook irritant dat nergens een adres te vinden is van contact met thunderbird om te vragen wat er aan de hand is. Of is dit soms een dwangmiddel om te doneren? ik heb wel eens gedoneerd hoor, maar thunderbird is toch gratis dacht ik?? Ik begrijp hier helemaal niets van en ook niet hoe dit op te lossen. Ik wil contact met een echte medewerker!!! Maar dat is ook nergens te vinden. Groet, Astrid Hendriksen </p>",heyokawitch2;markh2;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36 Edg/152.0.0.0;tb_version:kan niks meer open;os:Windows 11;sanitized_product_version:",1,0,0,,,,Windows 11,kan niks meer open,
1601810,2026-09-02T19:49:43.001704Z,2026-09-03T15:36:29.589557Z,en-US,thunderbird,moving old local folders to new local folders,False,,,False,1844660.0,1844660;,profiles,thunderbird;profiles;windows-1011;thunderbird-1550;,bleesub,<p>My computer recently updated to Thunderbird 155.0.  The Local Folders did not move along with all my contacts.   I have backed up mu Local Folders  and contacts into a file into a file.  Using the forum I have cut and pasted all of these into the Local Folder in the new Thunderbird but they are not there in the new Thunderbird.  Please explain how to restore them in the new Thunderbird.  I would suppose i will have the same issue with Address Books and would appreciate help there as well.  Many thanks for your help! </p>,bleesub;davidsk;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:6.9) Goanna/20230101 PaleMoon/34.3.2;tb_version:155.0;os:Windows 10/11;sanitized_product_version:155.0,1,0,0,,,,Windows 10/11,155.0,
1601812,2026-09-02T20:12:39.283646Z,2026-09-03T06:55:34.458203Z,nl,thunderbird,Wachtwoordveld ontbreekt,False,,,False,1844536.0,1844536;,email-and-messaging,thunderbird;email-and-messaging;thunderbird-1550;,kruiver,"<p>Bij het toevoegen van een nieuw e-mailaccount (hoster: InterIP) in de nieuwste versie van Thunderbird, verschijnt er nergens een wachtwoordveld in de wizard. Zelfs niet na het openklappen van de handmatige configuratie. In Outlook werkt het wel direct. Is dit een bekende bug in de interface en komt hier een fix voor?"" </p>",kruiver;markh2;,False,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36;tb_version:155;os:Zowel windows11 als Android;sanitized_product_version:155.0",1,0,0,,,,Zowel windows11 als Android,155,
1601813,2026-09-02T20:16:32.771319Z,2026-09-03T15:48:15.283148Z,it,thunderbird,autenticazione non riuscita durante la connessione al server imap.gmail.com,False,,,False,1844662.0,1844598;1844618;1844662;,passwords-and-sign-in,thunderbird;windows-11;passwords-and-sign-in;thunderbird-1550;,luiginatali20,"<p>autenticazione non riuscita durante la connessione al server <a href=""http://imap.gmail.com"" rel=""nofollow"">imap.gmail.com</a> </p>",luiginatali20;@next;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36;tb_version:155.0;os:Windows 11;sanitized_product_version:155.0",3,0,0,,,,Windows 11,155.0,
1601815,2026-09-02T20:26:15.167001Z,2026-09-03T00:24:26.491720Z,en-US,thunderbird,cannot send emails anymore,True,1844496.0,krtemp-online,False,1844496.0,1844471;1844474;1844496;,send-and-receive-email,thunderbird;send-and-receive-email;thunderbird-15320;thunderbird-1532;,krtemp-online,"<p>Hello All, all of a sudden I cannot send emails anymore. I do receive emails though. I have 4 accounts and none works. I went to account settings &gt; outgoing ... all my accounts are set to SSL/TLS and below OAuth2. What goes into the Username field ... the email address or just my name? When I send a test email to myself the send window keeps going and going .. never sends BTW ... in Server Settings I have the same Authentication and Security as in Outgoing. Please help - I'm not getting anywhere. Also ... what goes into ""Manage Identities""? ... just the specific email? or all four? </p><p>Thanks </p>",krtemp-online;,False,False,False,";solver_id:6388083;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36 Edg/152.0.0.0;tb_version:153.2.0esr (64-bit;os:Windows 11 Pro;sanitized_product_version:153.2.0",3,2,2,,,,Windows 11 Pro,153.2.0esr (64-bit,
1601822,2026-09-02T21:08:50.970612Z,2026-09-04T01:27:25.330033Z,en-US,thunderbird,trouble sending and receiving messages interfacing with Spectrum (locked duplicate),False,,,False,,,send-and-receive-email,thunderbird;windows-10;send-and-receive-email;,reaconsulting,<p>Since Aug. 20 I have been having trouble sending and receiving msgs. (on two email addresses) at Thunderbird when it interfaces with  Charter Spectrum. Have sent many msgs. to Thunderbird here and also in close contact with Spectrum. Will this be fixed? thank you. </p>,reaconsulting;,False,False,False,;tb_version:most current;os:Windows 10;sanitized_product_version:;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko/20100101 Firefox/154.0,0,0,0,,,wsmwk,Windows 10,most current,
1601834,2026-09-02T22:09:54.496581Z,2026-09-03T11:12:20.252742Z,en-US,thunderbird,How do I create a new profile to use the data in my old profile?,False,,,False,1844615.0,1844615;,profiles,thunderbird;windows-10;profiles;,peter42sohn,"<p>Trying to solve aperformance problem I tried to move my profile from C:\Users\Peter and Carol\Profiles\sjig3laj.default to ""C:\Users\Profile\."" -- when that did not work, I was unable tomove back to the original location, TB telling me ""Local directory path ... is not suitable for message storage"".  How do I get back to the config that worked before ? (was just slow) </p>",peter42sohn;davidsk;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36;tb_version:Version 153.2.0esr;os:Windows 10;sanitized_product_version:",1,0,0,,,,Windows 10,Version 153.2.0esr,
1601835,2026-09-02T22:19:48.105629Z,2026-09-04T07:18:02.790896Z,en-US,thunderbird,I have problems as I can not send attachments,False,,,False,1844900.0,1844507;1844508;1844831;1844900;,attachments,thunderbird;windows-11;attachments;thunderbird-1540;,neilaudet,<p>I can not send attachments </p>,neilaudet;rednoise;MattAuSupport;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko/20100101 Firefox/154.0;tb_version:154.0;os:Windows 11;sanitized_product_version:154.0,4,0,0,,,,Windows 11,154.0,
1601857,2026-09-03T00:39:38.112441Z,2026-09-03T00:39:38.112448Z,en-US,thunderbird,pls call me 815-385-6530,False,,,True,,,email-and-messaging,thunderbird;windows-11;email-and-messaging;,gimpresses,<p>need help </p><pre>What’s Fixed </pre> <p>fixed </p><p>Unread count dock badge disappeared on macOS restart when no mail window opened fixed </p><p>IMAP tags did not sync automatically across clients fixed </p><p>Embedded SVG images appeared broken when Display Attachments Inline was disabled fixed </p><p>Holding arrow keys failed to smoothly navigate the folder pane fixed </p><p>Mark and Tag menu bar items were disabled in search results fixed </p><p>Quick Filter ignored address book display names shown in message lists and headers fixed </p><p>Attachment filters could disappear or return no results in global search fixed </p><p>Body search failed for quoted-printable messages ending on a soft line break fixed </p><p>Failed encrypted send did not preserve draft fixed </p><p>Failed account setup left an incoming server that blocked account recreation fixed </p><p>Removing an account did not remove its OAuth token from the password manager fixed </p><p>Account Hub prompted for calendar credentials immediately after successful login fixed </p><p>Filters could copy empty messages to Local Folders during startup mail download fixed </p><p>Closing message filters wrongly warned completed newsgroup filters were running fixed </p><p>Autoscroll icon was missing directional arrows in scrollable messages fixed </p><p>Apple Mail text attachments may not appear in MIME messages fixed </p><p>Forwarded messages could display incorrect encoding fixed </p><p>Thunderbird could crash due to improper database memory handling fixed </p><p>Thunderbird could crash on shutdown while waiting for OAuth2 password entry fixed </p><p>Thunderbird could crash while loading mail folders fixed </p><p>Custom OAuth could not be disabled fixed </p><p>Legacy IMAP tag changes were not sent to the server and reverted after refresh fixed </p><p>Deleting an Exchange account retained the outgoing server settings fixed </p><p>CalDAV calendars with offline support could stop fully synchronizing events fixed </p><p>Offline cached ICS calendar changes were silently lost after reconnecting fixed </p><p>Thunderbird upgrade disabled composition toolbar fixed </p><p>Thunderbird upgrade disabled Settings menu for versions before macOS 13 fixed </p><p>Windows jump list menu no longer functioned correctly fixed </p><p>Visual and UX improvements fixed </p><p>Security fixes </p>,gimpresses;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko/20100101 Firefox/154.0;tb_version:Version 155.0;os:Windows 11;sanitized_product_version:,0,0,0,,,,Windows 11,Version 155.0,
1601858,2026-09-03T00:50:40.756717Z,2026-09-03T00:50:40.756728Z,en-US,thunderbird,could not load XP.com,False,,,True,,,email-and-messaging,thunderbird;windows-10;email-and-messaging;,sandybd,<p>N new virus program </p>,sandybd;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 Norton/151.0.0.0;tb_version:153.1;os:Windows 10;sanitized_product_version:",0,0,0,,,,Windows 10,153.1,
1601859,2026-09-03T01:09:21.976485Z,2026-09-03T19:45:09.651940Z,en-US,thunderbird,My latest Thunderbird upgrade on Kubuntu 26.04 is marked as BETA 155.0,False,,,False,1844740.0,1844632;1844740;,update,linux;thunderbird;update;thunderbird-1550;,61drp2012a,"<p>This was mistakenly posted in the Firefox stream. Amended with apologies.  </p><p>The latest Snap update on my Kubuntu laptop is marked as a BETA version. I haven't selected the BETA stream, and I checked and snap seems to be pointed at the stable version.  </p><p>I like to keep track of changes at each install and there's no Release Notes available. </p><p>Is this an error at your end or do I need to change something to get back to a stable version? </p>",61drp2012a;meskobalazs;James;,False,False,False,;useragent:Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:153.0) Gecko/20100101 Firefox/153.0;tb_version:155.0 BETA;os:Linux;sanitized_product_version:155.0,2,0,0,,,,Linux,155.0 BETA,
1601862,2026-09-03T01:45:18.490904Z,2026-09-03T13:10:17.437482Z,en-US,thunderbird,"thunderbird 128.7.1esr (64-bit); Missing 1000s of emails from my ""Sent"" folder and cannot be recoveredd through [Sent Folder]>Properties>General Information>Repair Folder",False,,,False,1844640.0,1844614;1844638;1844640;,email-and-messaging,thunderbird;email-and-messaging;thunderbird-12871;thunderbird-1287;,rich128,"<p>Thunderbird 128.7.1esr (64-bit) on Windows 10 PC.  Upon going to my Sent Folder, I find only 2 emails (both sent today) rather than the several thousand that were there previously.  This may have occurred due to a power outage system shutdown.  Regardless of the cause, the problem exists.  I tried to compact the folder with no success.  I tried to repair the folder (under folder properties &gt; general information &gt; repair folder) with no success.  Still only 2 emails are shown in the Sent Folder.  BUT the emails still exist, because when I use the Quick Filer to search for a person to whom I've sent emails, the old emails show up!  So how can I get all these ""invisible"" emails to be visible in the Sent Folder?  Thanks for your help on this! Rich </p>",rich128;davidsk;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko/20100101 Firefox/154.0;tb_version:128.7.1esr;os:Windows 10 (64 bit);sanitized_product_version:128.7.1,3,1,1,,,,Windows 10 (64 bit),128.7.1esr,
1601864,2026-09-03T02:12:23.144251Z,2026-09-03T15:52:07.081879Z,it,thunderbird,Thunderbird impazzito,False,,,False,1844664.0,1844664;,send-and-receive-email,thunderbird;windows-10;send-and-receive-email;thunderbird-1550;,filippomazzoccu,"<p>Buongiorno, ho un problema molto grave con Thunderbird e un account Yahoo configurato in imap(sempre funzionato). Quando Thunderbird inizia a scaricare la posta di Yahoo, scarica correttamente le mie email, circa 20.000 messaggi. Il problema è che, al termine del download,,una volta eliminati,li riscarica assieme a centinaia di messaggi anomali. Questi messaggi hanno tutti le seguenti caratteristiche: •	nessun oggetto •	nessun mittente •	0 KB •	data 01/01/1970 •	ora 01:00 •	risultano associati al mio account Yahoo Se li cancello, ricompaiono nuovamente. Inoltre Thunderbird continua a riscaricare continuamente le stesse email già scaricate, anche se le elimino dalla posta locale. La cosa più importante è che ho già effettuato una reinstallazione completamente pulita di Thunderbird. Ho già provato: 1.	eliminazione dell'account Yahoo da Thunderbird; 2.	eliminazione del profilo Thunderbird; 3.	eliminazione delle cartelle e dei file di Thunderbird; 4.	eliminazione dei file .msf, compreso Inbox.msf; 5.	disinstallazione completa di Thunderbird; 6.	reinstallazione di Thunderbird; 7.	creazione di un nuovo profilo; 8.	configurazione nuovamente dell'account Yahoo in imap. Nonostante tutto questo, il problema si ripresenta identico. Quindi non credo che si tratti semplicemente di un indice .msf corrotto o di un vecchio profilo Thunderbird. Vorrei capire se il problema può essere causato dal protocollo imap di Yahoo, in particolare dalla gestione degli identificativi UIDL o dal file/stato che Thunderbird utilizza per ricordare quali messaggi sono già stati scaricati. La situazione attuale è questa: Yahoo Webmail → le email sono normali e leggibili. Thunderbird imap → scarica le email, ma continua a riscaricare messaggi già scaricati e genera migliaia di messaggi vuoti da 0 KB con data 01/01/1970. Vorrei quindi sapere: •	È possibile che Yahoo stia inviando tramite imap dei dati corrotti o non validi? •	È possibile che Thunderbird non riesca a interpretare correttamente l'UIDL di alcuni messaggi? •	Esiste un modo per verificare cosa sta realmente ricevendo Thunderbird dal server imap? •	C'è qualche file diverso dagli .msf che memorizza lo stato dei messaggi imap già scaricati? •	È un problema già conosciuto con Yahoo? •	Quali log o informazioni tecniche posso fornire per permettere di individuare il problema? Non vorrei continuare a reinstallare Thunderbird o cancellare il profilo, perché ho già eseguito questa procedura più volte e il problema ritorna anche con un profilo completamente nuovo. Grazie a chiunque possa aiutarmi a capire se il problema è in Thunderbird </p>",filippomazzoccu;@next;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36;tb_version:155.0 (64 bit);os:Windows 10;sanitized_product_version:155.0;kb_visits_prior:[""/it/kb/gestione-profili-thunderbird""]",1,0,0,,,,Windows 10,155.0 (64 bit),
1601872,2026-09-03T02:40:33.180889Z,2026-09-04T02:01:33.423602Z,en-US,thunderbird,need to re-enter password,False,,,False,1844861.0,1844845;1844860;1844861;,passwords-and-sign-in,thunderbird;windows-11;passwords-and-sign-in;thunderbird-15320;thunderbird-1532;,aakhuen,"<p>I changed my password on my email account and TBird thought it was still connecting, but not finding anything. Following some advice, I deleted the password in TBird. Now I can't figure out how to enter the new one. </p>",aakhuen;wsmwk;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko/20100101 Firefox/154.0;tb_version:153.2.0esr (64-bit;os:Windows 11;sanitized_product_version:153.2.0,3,0,0,,,,Windows 11,153.2.0esr (64-bit,
1601875,2026-09-03T03:09:35.353277Z,2026-09-04T01:36:22.666447Z,en-US,thunderbird,"Thunderbird asks for passwords every time I open the app, and it also opens a google web page.",False,,,False,1844855.0,1844855;,save-passwords,thunderbird;windows-11;save-passwords;thunderbird-1550;,jlmackelvie,"<p>I have 8 email accounts.  Four of them use my service provider; ""@Bell.net"", and four of them are gmail accounts.  When I open my Thunderbird app two things happen.  A Google web page opens asking ""Mozilla Thunderbird Email wants access to your Google Account"".  with a reference to one of my gmail addresses.  This web page opens when I shut down Thunderbird as well.  Secondly, Thunderbird asks me for the passwords for each of my four Bell accounts.  I have tried everything suggested, deleting passwords, deleting profile files,  you name it.  I've been at this on 4 separate occasions, with this last one lasting 2+ hours.  I'm at a complete loss.  When I suggest deleting Thunderbird and reloading it, I'm told that may not fix the problem because it would still reference potentially corrupted files.  Please help! </p>",jlmackelvie;wsmwk;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36;tb_version:155.0 (64-bit);os:Windows 11;sanitized_product_version:155.0",1,0,0,,,,Windows 11,155.0 (64-bit),
1601898,2026-09-03T07:10:53.559577Z,2026-09-03T07:10:53.559583Z,en-US,thunderbird,Messages are duplicated,False,,,False,,,send-and-receive-email,thunderbird;windows-11;send-and-receive-email;thunderbird-1550;,tommy2k14,"<p>For some reason, yesterday about early afternoon, after an email deleting session, I got the same set of emails in my Inbox, but duplicated. I hadn't done anything, I hadn't restarted, they just appeared, And now, they are going to another folder altogether and not by Inbox! Also, some of the filters no longer work. Anyone else experienced this? I am using TB 155.0 on W11. </p>",tommy2k14;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0;tb_version:155.0;os:Windows 11;sanitized_product_version:155.0,0,0,0,,,,Windows 11,155.0,
1601899,2026-09-03T07:13:50.891451Z,2026-09-03T07:13:50.891454Z,en-US,thunderbird,How do I synchronise Thunderbird with my The Messaging Company email account,False,,,False,,,send-and-receive-email,thunderbird;windows-10;send-and-receive-email;thunderbird-140130;thunderbird-14013;,anciche,<p>I've used the account settings recommended by The Messaging Company but my emails do not display </p>,anciche;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0;tb_version:140.13.0esr;os:Windows 10;sanitized_product_version:140.13.0,0,0,0,,,,Windows 10,140.13.0esr,
1601907,2026-09-03T08:15:16.231016Z,2026-09-03T12:07:19.447079Z,nl,thunderbird,Hoe kan ik de agenda van mijn emailaccount op de iPhone zetten?,False,,,False,1844627.0,1844627;,calendar,thunderbird;calendar;windows-11;thunderbird-1531;thunderbird-15311;,vangoch,<p>Mijn email account zit bij mijn emailaccount bij Thunderbird.  Mijn iPhone heeft een eigen agenda.  Kan ik mijn 'Thunderbird-agenda' zichtbaar en bruikbaar maken op de iPhone? </p>,vangoch;markh2;,False,False,False,;sanitized_product_version:153.1.1;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:153.0) Gecko/20100101 Thunderbird/153.1.1;tb_version:153.1.1esr.;os:Windows 11,1,0,0,,,,Windows 11,153.1.1esr.,
1601919,2026-09-03T09:03:34.211451Z,2026-09-03T09:53:17.568763Z,it,thunderbird,sparita cartella posta inviata,False,,,False,1844602.0,1844602;,email-and-messaging,thunderbird;needsinfo;windows-11;email-and-messaging;thunderbird-1540;,responsabiletecnico8585,"<p>Buongiorno, ieri all'apertura di thunderbird abbiamo notato che la cartella posta inviata era vuota.  Chiudendo e riaprendo non è più comparsa nessuna mail inviata. Potete aiutarci a capire se c'e' un modo per recuperarla? tutto il resto c'e' , mail ricevute e filtri e varie cartelle ma sempre di posta ricevuta. </p>",responsabiletecnico8585;@next;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36;tb_version:154;os:Windows 11;sanitized_product_version:154.0",1,0,0,,,,Windows 11,154,
1601920,2026-09-03T09:03:46.216174Z,2026-09-03T12:26:37.248220Z,nl,thunderbird,Kan ik voor een bepaalde periode een automatisch antwoord genereren bij afwezigheid?,False,,,False,1844630.0,1844630;,send-and-receive-email,thunderbird;windows-11;send-and-receive-email;thunderbird-1550;,frank.claes,"<p>Ik ben voor een bepaalde tijd afwezig en wil hen die mij een mail sturen automatisch antwoorden met een standaard mail, waarin ik hen kan doorverwijzen. </p>",frank.claes;markh2;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36;tb_version:155.0;os:Windows 11;sanitized_product_version:155.0",1,0,0,,,,Windows 11,155.0,
1601921,2026-09-03T09:30:31.556600Z,2026-09-03T11:57:10.094017Z,en-US,thunderbird,A decent grammar checker for Thuderbird?,False,,,False,1844623.0,1844623;,extensions,thunderbird;windows-10;extensions;thunderbird-1540;,john391,"<p>I'm thinking about using the LanguageTooler grammar checker that's listed among Thunderbird's add-ons but I've seen reports on Reddit saying that it's only FOC for a limited time, after which you need to stump up a monthly fee, </p><p>Does anyone know of a cheaper alternative? </p>",john391;davidsk;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36 Edg/152.0.0.0;tb_version:154.0;os:Windows 10;sanitized_product_version:154.0",1,0,0,,,,Windows 10,154.0,
1601922,2026-09-03T09:30:58.428829Z,2026-09-03T09:30:58.428837Z,en-US,thunderbird,Sent message remains in Drafts and is not saved in Sent folder,False,,,False,,,send-and-receive-email,thunderbird;windows-11;send-and-receive-email;thunderbird-15320;thunderbird-1532;,fririru,"<p>I have a recurring problem with Thunderbird 153.2.0esr (64-bit). </p><p>After clicking the Send button, the message is successfully sent to the recipients. I can see that the sending process takes place, and I have confirmed that the message was actually delivered because I was one of the recipients myself and several BCC recipients have replied to it. </p><p>However, after sending, the message sometimes does not appear in the Sent folder. Instead, it remains in the Drafts folder. </p><p>This is particularly problematic because it gives the impression that the message may not have been sent, although it actually has been delivered. There is therefore a risk of sending the same message again by mistake. </p><p>The problem occurs only occasionally. The most recent occurrence involved an email sent to approximately 180 recipients via BCC with an attachment of about 1.8 MB. </p><p>My email provider is <a href=""http://WEB.DE"" rel=""nofollow"">WEB.DE</a> and the account is configured as an IMAP account. </p><p>In Thunderbird under Account Settings → Copies &amp; Folders, the option to save a copy of sent messages in the Sent folder is enabled. </p><p>Expected behavior: After successful sending, the message should be removed from Drafts and a copy should be stored in the Sent folder. </p><p>Actual behavior: The message is successfully sent, but remains in Drafts and no copy appears in the Sent folder. </p>",fririru;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko/20100101 Firefox/154.0;tb_version:153.2.0esr (64-bit;os:Windows 11;sanitized_product_version:153.2.0,0,0,0,,,,Windows 11,153.2.0esr (64-bit,
1601924,2026-09-03T09:53:11.262132Z,2026-09-04T16:44:40.182591Z,en-US,thunderbird,Thunderbird email client disappeared from my laptop (for a second time),True,1845037.0,b.j.quinn77,False,1845037.0,1844613;1845037;,install,thunderbird;windows-11;install;,b.j.quinn77,"<p>I have been using Thunderbird successfully on Windows for years now, as my email client for a PlusNet email account in the UK.   In May 2026 Thunderbird suddenly disappeared, as if it had been uninstalled, but I have no idea why.   I managed to reinstall it and rediscovered the server details needed to reconnect to my account and fortunately had a slightly old back up (from Nov 2025) of previously saved emails.  This has worked OK now for about a month. </p><p>Today the same thing has happened again - The Thunderbird icon on my desktop does not connect to anything and has just turned into a white ""blank page"" icon. </p><p>I may be able to get the account back by doing the same tedious process again, but I am concerned that this may keep happening and I don't know why. </p><p>This is a work laptop running Windows 11 so its possible I suppose that some sort of security software may be doing this without notifying me??    I am using Thunderbird to access a personal (ie not work) email account so maybe my work systems don't like that?   As mentioned, it has worked fine for years so I dont know where the  problem lies but it is worrying and annoying. </p><p>PlusNet last year transferred all email accounts to another UK provider (Greenby) but that has worked OK and I cannot see how that would affect email client software. </p><p>BJ </p>",b.j.quinn77;,False,False,False,";solver_id:2837492;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36;tb_version:It has uninstalled;os:Windows 11;sanitized_product_version:",2,0,0,,,,Windows 11,It has uninstalled,
1601928,2026-09-03T11:02:12.400710Z,2026-09-04T05:22:08.405261Z,en-US,thunderbird,Messages between different gmail accounts,True,1844885.0,cnxpeter,False,1844885.0,1844621;1844625;1844629;1844641;1844646;1844885;,send-and-receive-email,linux;thunderbird;send-and-receive-email;thunderbird-1550;,cnxpeter,"<p>Could somebody please tell me what settings I did not make ....  </p><p>I have four gmail accounts, say A, B, C and D.  A is the default. </p><p>If I send a message from B to an outside email address, the reply routing is returned to the A address and not the B sending address. </p><p>If I send a message from B to C then the message is not received anywhere, it simply disappears. </p><p>If I open a browser and send a message from B to C then the message is delivered.  So I know that the problem is with Thunderbird and not the email service. </p><p>Please tell me what I need to change in the settings .... </p>",cnxpeter;davidsk;,False,False,False,;solver_id:6887646;useragent:Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:155.0) Gecko/20100101 Firefox/155.0;tb_version:155.0;os:Linux;sanitized_product_version:155.0,6,0,0,,,,Linux,155.0,
1601929,2026-09-03T11:46:36.747396Z,2026-09-04T11:28:02.767017Z,en-US,thunderbird,Can't setup email getting strange notice. Component returned failure code: 0x804b000a (NS_ERROR_MALFORMED_URI) [nsIIOService.newURI],False,,,False,,,connectivity,thunderbird;windows-11;connectivity;thunderbird-1550;,pcaddy1,"<p>I downloaded the version on the site but I can't get it to accept my password all I get each time is this at the top of the box </p><p>Component returned failure code: 0x804b000a (NS_ERROR_MALFORMED_URI) [nsIIOService.newURI] </p><p>Just how am I supposed to understand what that means. I would be grateful for any help you can give  I've been using Thunderbird for over 25 years without any problems, I had to reinstall Windows and now I've got this problem. </p>",pcaddy1;,False,False,False,";tb_version:155.0;os:Windows 11;sanitized_product_version:155.0;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",0,0,0,,,wsmwk,Windows 11,155.0,
