id,discovered_theme,category,severity,root_cause_hypothesis,supporting_quote,is_new_or_notable,created_date,is_solved,solved_by,has_solution,last_answer_trusted,has_trusted_answer,n_answers,n_creator_answers
1597026,"POP login to pop.wbforme.com fails, no mail since July 31",account-login,5,Stored password is stale/expired at the provider (password rotation policy) so POP authentication is rejected and no messages download.,Error message login to server pop.wbforme.com with username failed,False,2026-08-06,False,,False,True,True,2,0
1597028,Gmail account connection/configuration failure,sync-oauth,4,Gmail OAuth2/app-password authentication requirements likely block the account's existing configuration.,problemi di connessione e quindi di configurazione di un account gmail sul vs client,False,2026-08-06,False,,False,True,True,1,0
1597030,Thunderbird for Android cannot send/receive over WiFi,send-receive,4,"Mobile app networking issue on WiFi (DNS/port blocking on that network), and posted in wrong (desktop) forum.",I can only send or receive when my wifi is turned off on my phone,False,2026-08-06,True,rednoise,True,True,True,1,0
1597031,"Password rejected at login, credentials not recognized",account-login,4,Saved credential/auth-method mismatch after a version change or provider-side auth policy change.,"Thunderbird won't let me log in,and the password is rejected.",False,2026-08-06,False,,False,True,True,1,0
1597043,"macOS ""Thunderbird is damaged and can't be reopened"" error",performance-crash,4,Corrupted or improperly quarantined app bundle on macOS (Gatekeeper quarantine attribute / bad update) requiring reinstall.,"Thunderbird is damaged and can't be reopened."" This file was downloaded on an unknown date.",True,2026-08-06,True,Mapenzi,True,False,True,4,2
1597045,"IMAP account receives no new mail and Sent folder empty, no error shown",send-receive,5,"Server-side hosting migration (C4 hosting to Webglobe) broke IMAP, or a folder exceeding the 4GB mbox limit silently blocks new message storage.","Nelze přijmout zprávy, neobjevuje se chybová hláška. V protokolu aktivit se nic nezobrazuje.",True,2026-08-06,False,,False,True,True,5,2
1597057,"Drag-and-drop email to Windows Explorer fails with ""Unspecified error; Error Moving File or Folder"" in 153.x",attachments,3,Regression in the Windows OLE drag-and-drop file export handler introduced in the 15x series.,"I get an error box titled :Error Moving File or Folder"", with the contents with a large red X and text ""Unspecified error""",True,2026-08-06,False,,False,True,True,2,0
1597059,Cross-platform sync of Local Folders between Windows and Linux profiles,settings-config,2,Not a defect; mbox files are portable but external file-sync of live profiles risks index/lock inconsistency across filesystems.,Are my local folders compatible between the two operating systems,False,2026-08-06,False,,False,True,True,1,0
1597060,Cross-platform sync of Local Folders between Windows and Linux profiles,settings-config,2,Not a defect; user needs guidance that a shared LAN/NAS folder is preferable to file-level syncing of profiles.,Are txt files stored the same in both NTFS and ext4 systems?,False,2026-08-06,True,wxie2016,True,False,False,2,1
1597066,Transferring Thunderbird mail and accounts to a new laptop,migration-import,2,No defect; user lacks guidance on profile copy/account re-setup for a new machine.,I have purchased a new laptop and now need to set up my Mozilla Thunderbird email.,False,2026-08-07,False,,False,False,False,1,0
1597076,Thunderbird 153.0.2esr freezes and crashes with OOM on startup/message load,performance-crash,5,"An OOM/small crash regression (possibly corrupt mail folder handling or message loading) in 153.0.2/153.0.3esr, fixed by patches in 153.1.0esr.",I downloaded the update Thunderbird 153.0.2esr (32-bit) earlier today and all it does is freeze up and lock.,True,2026-08-07,True,DrStrange10150,True,False,True,20,13
1597080,Maximum recipients per email question,send-receive,1,No client-side limit; provider-side recipient caps apply.,I want to send emails to a large group (about 360 people). How many can O fit in a single email?,False,2026-08-07,True,rednoise,True,True,True,1,0
1597090,Mail disappeared from folders after running Compact,other,5,Compaction of large mbox files takes hours and appears as data loss while in progress (or actually corrupts folders).,Na uitvoering van comprimeren verdween eerst al mijn nog niet gelezen post,True,2026-08-07,False,,False,True,True,1,0
1597091,Mail disappeared from folders after running Compact,other,4,Very long-running compaction with insufficient progress feedback makes users think mail was lost.,Lijkt opgelost en als de compressie een aantal uren (meer dan 12) kan duren is dat de oorzaak.,True,2026-08-07,True,corvanderbliek,True,True,True,2,1
1597107,Sent messages auto-archived into Archive/2026 subfolder,settings-config,3,Message archiving/retention settings or a filter is moving older sent mail into yearly Archive subfolders.,All previous mails are in a subfolder by year 2026 in Archive. This makes it difficult to search sent emails.,False,2026-08-07,False,,False,False,False,0,0
1597112,Migrating Thunderbird profiles between Macs with mismatched versions/architectures,migration-import,2,User uncertainty about profile compatibility across macOS versions and Intel vs aarch64 builds; no actual defect.,"How do I move my email profiles (there are several) from an old Mac to a new one, when the old Mac can't be upgraded anymore and the Thunderbird versions don't match?",False,2026-08-07,False,,False,False,True,14,6
1597113,Unclear account identity/verification request,other,1,Off-topic or unintelligible request; needs clarification of what account the user means.,Please help me to find how I can get it,False,2026-08-07,False,,False,False,False,0,0
1597114,How to remove an address from the blocked list,settings-config,1,User is looking for blocked-sender management UI; likely refers to remote content or filter settings.,How do I remove a address from my blocked list,False,2026-08-07,True,davidsk,True,True,True,1,0
1597115,Main window steals focus when acting on new-mail notification,ui-ux,2,Notification action handlers unconditionally raise/focus the main window with no preference to suppress it.,"Is any option to disable activating main Thunderbird window when ""Mark as read"" or ""Delete"" is clicked?",True,2026-08-07,False,,False,True,True,3,1
1597120,Drag-and-drop email export to Windows Explorer broken in 153.0.2esr,other,4,"Regression in Windows drag-and-drop data transfer (file promise/CF_HDROP) in 153.0.2esr, also affecting Simple MAPI/mailto integration.",After updating Thunderbird to version 153.0.2esr ... emails can no longer be dragged and dropped from Thunderbird to the Windows Desktop,True,2026-08-07,False,,False,False,True,3,2
1597128,Message tags not persisting and search missing messages,search-folders,3,Tag changes are not being committed to the IMAP server/message store and the search index (global-messages-db.sqlite) is likely corrupted after an update.,помечаешь письмо меткой и оно сначала уходит куда надо в папку с этой меткой а потом заходишь она опять в изначально метке стоит,True,2026-08-07,False,,False,False,False,1,1
1597130,Antivirus (ESET) breaking mail download / password not recognized,send-receive,4,"ESET SSL/TLS scanning intercepts the connection with its own certificate, causing authentication failures.",The thunderbird server seems unresponsive and doesn’t recognise my password,False,2026-08-07,False,,False,False,True,4,2
1597133,"Locked out of Hotmail account, cannot complete verification",account-login,4,Microsoft account recovery requires access to the inaccessible mailbox; not a Thunderbird defect but an accessibility/support-channel gap.,I am having problems accessing my email [redacted]@hotmail.co.uk,False,2026-08-07,False,,False,True,True,1,0
1597136,POP3 Sent/Drafts folders empty after profile copy/reinstall,migration-import,4,"Copied mbox files carry X-Mozilla-Status flags marking messages as deleted/expunged, so Thunderbird hides them after index rebuild.","Po preinstalaci vidim normalne slozky Inbox, Sent, Draft, Junk, ale krome Inbox je vsude 0 Messages.",True,2026-08-07,False,,False,False,True,6,4
1597140,Cannot attach .eml file — extension not permitted on send,attachments,3,"Outgoing SMTP server policy blocks .eml attachments, not a Thunderbird restriction.",Al intentar enviarlo no lo envía dice extensión no permitida.,False,2026-08-07,False,,False,True,True,1,0
1597141,"Outlook OAuth sign-in loop, only one of two accounts authenticates",sync-oauth,4,"Stale/duplicate saved credentials plus OAuth token confusion between two Outlook accounts, possibly aggravated by Norton 360 TLS scanning.","It kept asking to sign into my account then directed me to a web page to sign in for outlook, but it would only let sign into the 2nd account.",True,2026-08-07,True,escondite,True,False,True,5,3
1597144,Yahoo account cannot be set up / no mail after snap ESR-to-release channel change,sync-oauth,4,"Snap channel switch moved user to non-ESR build where OAuth2 now uses external browser, and link handoff fails so Yahoo authentication never completes.",now I have 153(not esr) applications and Thunderbird will not setup or download the Yahoo emails,True,2026-08-07,False,,False,True,True,8,3
1597149,Two SMTP servers with identical host/username but different passwords conflict,settings-config,3,"Password manager keys stored credentials by server+username, so the second identical SMTP entry reuses the first account's saved API key.",The second account does not prompt me for password and maybe tries to send with the first account credentials.,True,2026-08-07,False,,False,False,True,2,1
1597153,Repeated 'cannot login to server' password prompts on Windows 10,account-login,3,Corrupted profile or credential store causing repeated authentication failures; resolved by reinstall.,"I cannot login to server and it asked me to 'retry'/'Enter New Password""/""Cancel""",False,2026-08-07,True,hap317,True,False,False,1,1
1597154,SMTP send failure: 'cannot find your hostname' rejection,send-receive,4,"Outgoing mail server rejects the client because the user's IP lacks a reverse DNS/PTR record, requiring ISP SMTP relay or authentication.","SMTP hiba, client host rejected:cannot find your hostname 152.233.4.151",False,2026-08-07,True,meskobalazs,True,False,True,2,1
1597165,Cannot reverse sort order of messages within a conversation thread,ui-ux,2,Thread/conversation view hardcodes ascending date order for messages within a thread with no user-configurable option.,how can i sort by date msgs contained into a conversation?,False,2026-08-07,True,luisgonzalez209,True,False,True,6,3
1597166,Cannot send email (SMTP sending fails),send-receive,5,"Unclear — no details given; would need SMTP server settings, error text and account type to diagnose.",Cannot send email messages,False,2026-08-07,False,,False,False,False,0,0
1597169,IMAP login failure after provider password change (wrong username/plaintext ports),account-login,4,"Provider migration (Plusnet to Greenby) gave webmail vs mail different credentials, plus insecure port 143/587 plaintext settings, causing repeated auth failures.",Login to server imap.plus.net with username xxxxxxxxxxxxx failed,True,2026-08-07,True,jan299,True,False,True,10,6
1597172,Newly downloaded messages not appearing in inbox for duplicate case-differing accounts,send-receive,4,"Two accounts created differing only in address case cause messages to be filed into the other account/folder, and the lock icons likely indicate connection security state.","I see new messages downloading, but the new messages don't show up in either account",True,2026-08-07,False,,False,False,False,0,0
1597186,Inbox folder missing/disappeared from folder pane,search-folders,4,"Folder pane mode is set to a filtered view (e.g. unified/favorite folders) or the Inbox subscription was lost, hiding the folder.",My inbox has disappeared from thunderbird. I only have access to my drafts.,False,2026-08-07,False,,False,True,True,1,0
1597187,-compose command line parameters broken after update,other,4,"A recent release changed parsing/quoting of the -compose argument string, so unquoted comma-separated field lists from external apps are no longer honored.",Sending EMails from my app using command line parateters was woring fine untill the latest update?,True,2026-08-07,False,,False,True,True,6,3
1597188,No group summary preview shown when grouped thread contains a single message,ui-ux,2,"Message-list group/thread summary pane is only rendered for multi-message selections, so single-message groups fall through to no preview.",However if the group contains only one email nothing is previewn. Is this a bug or a feature?,False,2026-08-07,False,,False,False,True,2,1
1597192,Unclear post: script for launching portable Thunderbird from USB with -profile,other,1,"No actual question asked; user pasted a launcher script, possibly about portable profile paths or Exchange support.",I don't see a question here.,False,2026-08-07,True,wsmwk,True,True,True,1,0
1597195,Thunderbird repeatedly forgets saved account passwords,account-login,4,Password store (logins.json/key4.db) or prefs are not persisted on shutdown — likely a cleanup tool (CCleaner)/AV deleting profile files or an unclean exit reverting the profile.,"After several days, I started the app again and it asked for every password again.",True,2026-08-07,False,,False,True,True,7,2
1597200,"Profile folder location unclear in Flatpak install, blocking profile migration",migration-import,3,Flatpak sandboxing relocates the profile to ~/.var/app/org.mozilla.Thunderbird/.thunderbird/ and about:profiles' open-folder button can't launch a file manager from the sandbox.,Where is the profile folder in the flatpak version of Thunderbird?,True,2026-08-07,False,,False,True,True,1,0
1597209,IMAP/POP connection refused by ISP (Windstream) after Thunderbird update,send-receive,4,Likely stricter TLS/auth defaults or OAuth changes in the new release breaking the ISP's legacy server settings; need the exact error message to confirm.,after the lastest Thunderbird update Windstream is refusing the connection to Thunderbird email client,True,2026-08-07,False,,False,True,True,1,0
1597211,Enter key does nothing at start of message in 'Edit as new message',ui-ux,2,"Editor caret placed outside the editable body/blockquote boundary for certain HTML message structures, so Enter is swallowed.",placing the cursor at the beginning of the message and pressing <Enter> does not advance the text,True,2026-08-07,True,rednoise,True,False,True,2,1
1597217,Permission denied unzipping/running Linux Thunderbird download,other,2,"Downloaded archive lacks execute permission or was extracted to a filesystem mounted noexec, not a Thunderbird defect.",I get permission denied when I try to unzip the thunderbird download and this happens even under sudo,False,2026-08-07,False,,False,False,False,0,0
1597218,Permission denied unzipping/running Linux Thunderbird download,other,2,Local Linux file permission/noexec mount issue rather than a Thunderbird bug.,I get permission denied when I try to run the zipped thunderbird download file.,False,2026-08-07,False,,False,True,True,1,0
1597219,Yahoo OAuth fails with 'No Apps Available' on Linux (external browser handoff),sync-oauth,4,"OAuth scheme redirect to net.thunderbird:// URI isn't registered on Ubuntu/snap, so the system can't hand the auth flow back; needs usePrivateBrowser=true/useSchemeRedirect=false.","""No Apps Available"" appears when I try to connect to the Yahoo mail server",True,2026-08-08,True,christ1,True,True,True,3,1
1597229,Favorite Folders option missing from folder context menu in 153.0,ui-ux,3,Regression in the new folder tree context menu code removing the 'Add to Favorites' entry and drag-and-drop target handling.,o menu não apresenta a opção de adicionar pastas aos favoritos,True,2026-08-08,False,,False,False,False,0,0
1597230,Bulk export of Yahoo IMAP folders to Local Folders before account deletion,migration-import,3,"No built-in bulk account/folder export; ImportExportTools NG account export breaks partway on large hierarchies, likely due to Yahoo's 10,000-message sync limit and timeouts.","I tried the all at once ""export account"" to a folder I created and designated and it broke one third through",True,2026-08-08,False,,False,False,True,2,1
1597231,HTML email body rendered truncated at right margin,ui-ux,2,"The sender's HTML uses a fixed-width layout/table that overflows without wrapping, though the user reports it also truncates in browsers, suggesting a malformed source message.",an email from Thunderbird itself that is truncated this way,True,2026-08-08,False,,False,True,True,5,2
1597232,TBSync/EAS add-ons disabled as incompatible with Thunderbird 153,addons-extensions,4,Major-version API changes plus unbumped strict_max_version in these unmaintained add-ons disable Exchange sync entirely.,Extension Manager have disabled them and report both are incompatible with TB v153.0,True,2026-08-08,False,,False,True,True,1,0
1597233,How to export or print address book email list,other,1,"User unaware of address book CSV/LDIF export function; discoverability issue, not a defect.",How can I export or print a list of email addresses?,False,2026-08-08,False,,False,False,False,1,0
1597235,How to export or print address book email addresses,other,1,User is unaware of the address book export (CSV/LDIF) feature; no defect involved.,How do I print or export a list of email addresses from the address book?,False,2026-08-08,False,,False,False,False,1,0
1597237,Authentication failed with no password prompt after deleting saved password,account-login,4,Stale cached credentials/OAuth token or antivirus TLS interception prevents Thunderbird from re-prompting for a new password.,After deleting the saved account/Password in Thunderbird it DOES NOT ask to enter a new one.,True,2026-08-08,False,,False,True,True,2,0
1597252,Request to stay signed in on device,account-login,1,Vague request with no detail; would need to know which account/service and what sign-in prompt recurs.,Please keep me sign in on this device,False,2026-08-08,False,,False,False,False,0,0
1597256,Get Messages button does nothing on manual mail fetch,send-receive,3,"Manual fetch click is ignored, likely because a pending/stalled server connection blocks new fetch requests until the automatic poll interval fires.","se io clicco sull'icona in alto a sinistra ""scarica messaggi"", non succede mai nulla",True,2026-08-08,False,,False,False,False,0,0
1597263,Legitimate mail repeatedly re-classified as junk despite Not Junk,spam-filters,3,Adaptive junk filter training is not persisting or a message filter/whitelist bypass re-moves messages to Junk after the manual override.,Anche se metto ' non spam ' vengono spostati momentaneamente nella posta in arrivo e poi rifiniscono subito nello spam,True,2026-08-08,False,,False,False,False,3,1
1597266,Locating retained mail storage after profile deleted with 'Don't Delete Folders',other,4,"User removed the profile from the Profile Manager without deleting files, so mail data remains in the AppData profile directory but the path is unknown to the user.",This supposedly deleted the Profile name BUT retained all the information in 'storage' - but where is that located?,False,2026-08-08,False,,False,False,True,2,1
1597270,Error 404 when opening an email message,send-receive,3,"Message body is loading remote/webmail content or the message is missing from the server, producing an HTTP 404 in the message pane.",als ik mijn email open dan krijg ik error 404,True,2026-08-08,False,,False,True,True,1,0
1597292,Unexpected HostGator server password prompt after 140 upgrade,settings-config,3,Leftover legacy account/SMTP entry in the profile causes Thunderbird to attempt authentication against an obsolete host after upgrade.,""" cloud80.hostgator.com is requesting your username and password.""",True,2026-08-08,False,,False,True,True,2,0
1597299,"Authentication failed on new machine, password no longer accepted",account-login,4,"Provider now requires OAuth2 or an app-specific password, so the legacy plain password authentication is rejected.","Authentication failed. Unable to log in at server. Probably wrong configuration, username or password.",False,2026-08-08,False,,False,False,False,0,0
1597303,Message filters cannot forward mail as attachment,search-folders,2,Filter action set only supports inline/standard forwarding; forward-as-attachment is not implemented as a filter action.,l'azione richiesta sia l'inoltro della mail come allegato?,False,2026-08-08,True,'@next,True,False,False,2,1
1597311,Restored local mail backup wiped after IMAP sync,other,5,"Backup was restored into an IMAP account folder, so the first server sync deleted messages unknown to the server; restoring to Local Folders was required.",all of the messages and folders from the backup were removed (overwritten),True,2026-08-08,True,wsmwk,True,False,True,7,3
1597316,Incoming mail filed into Sent folder instead of Inbox,send-receive,4,Misconfigured special-folder mapping or server-side/Thunderbird filter directing incoming messages to Sent.,Incoming mail on my windows 11 computer has begun appearing in the Sent folder instead of the Inbox.,True,2026-08-08,False,,False,False,False,0,0
1597317,Yahoo/Cox accounts failing with SMTP timeouts due to cleartext password auth,account-login,5,Outgoing Yahoo servers still set to passwordCleartext instead of OAuth2 after Yahoo tightened authentication.,"I've gotten 6 pop-up notices that the thunderbird server to yahoo has ""timed out""",True,2026-08-08,False,,False,True,True,4,2
1597318,Send button missing from compose window after update (bug 1989214),ui-ux,4,"Composition toolbar became hidden after upgrade, likely regression tracked in bug 1989214.",The SEND button has vanished in Thunderbird.,True,2026-08-08,True,MaineGeezer,True,True,True,8,3
1597319,Cannot connect to Spectrum/TWC mail server,send-receive,4,Provider-side server changes/outage altering hostnames or auth requirements break existing account settings.,thunderbird is not able to access mail.twc.com for 2 days now,True,2026-08-08,False,,False,False,False,0,0
1597321,Opening address book file externally to recover lost contact,other,2,User unaware address books are SQLite and that Thunderbird's import feature can restore a backup.,how I'm able to open open an address book file (Thunderbird) with a separate program,False,2026-08-08,False,,False,True,True,10,4
1597324,Exchange/Office365 OAuth2 login hangs after v153 update,sync-oauth,5,OAuth2 authentication popup fails to appear in Thunderbird 153 for outlook.office365.com accounts (IMAP and new EWS).,stuck forever waiting for the popup for the authentication via OAuth2 (no error message reported),True,2026-08-08,False,,False,False,False,0,0
1597330,Send button missing from compose window after update (bug 1989214),ui-ux,4,Composition toolbar hidden after upgrade; user unaware of Ctrl+Enter shortcut.,My Send short cut has disappeared,False,2026-08-08,False,,False,True,True,3,0
1597332,Send button missing from compose window after update (bug 1989214),ui-ux,4,"Menu bar and composition toolbar disabled in compose window after 153.0.2esr update, likely bug 1989214.","When writing a new message, the Menu bar does not display so I cannot Send a composed message.",True,2026-08-08,True,MichelT,True,True,True,5,1
1597335,Downloaded messages open automatically in new tabs/windows,ui-ux,3,Message list selection/preview behavior regression or misconfigured 'open message in' setting causing auto-open on download.,soon as a batch of emails download they all open up immediately,True,2026-08-08,False,,False,False,False,0,0
1597337,Local Folders missing after profile transfer to new PC,migration-import,4,"Local Folders were stored in a custom (non-default) directory on the old PC, so the copied profile's pref points to a path that doesn't exist on the new machine.","I don't see the Local Folders (and all the messages I put into the Local Folders) from my old pc, on the new pc Thunderbird app.",False,2026-08-08,False,,False,True,True,3,1
1597339,Send button missing from compose window toolbar,ui-ux,3,Regression in compose toolbar rendering (bug 1989214) removing the Send button from the customizable toolbar.,My send button has disappear from my Thunderbird Email Client.,True,2026-08-08,True,davidsk,True,True,True,5,2
1597347,Compose window blank / composition toolbar missing when replying or forwarding,send-receive,4,Same compose toolbar regression (bug 1989214) leaving the compose window without a visible toolbar/send control.,Since two days ago I cannot reply or forward messages. It pulls up the appropriate page but there is no box to send,True,2026-08-08,False,,False,True,True,9,3
1597352,404 on thunderbird.net Linux 32-bit installer download links,other,1,Website download page still offers a discontinued Linux 32-bit build whose artifacts no longer exist on the CDN.,"selecting ""Download"" means you get taken to a variety of ""404 page not found"" pages",False,2026-08-08,False,,False,True,True,1,0
1597353,POP3 password reset needed to receive mail,account-login,3,Stored POP3 credentials are stale after a provider-side password change; user must reset at provider and update saved password.,the pop3 password needs reset and don't know how,False,2026-08-08,False,,False,True,True,1,0
1597354,Send button missing from compose window toolbar,ui-ux,3,Regression bug 1989214 removes the Send button from the composition toolbar and from Customize palette.,"I tried to use the ""Customize"" menu and it did not include ""Send.""",True,2026-08-08,False,,False,True,True,3,0
1597357,'Potential security risk' certificate warning on startup caused by antivirus SSL interception,encryption-security,3,"Bitdefender's HTTPS scanning replaces the certificate with its own root, which Thunderbird does not trust.",krijg steeds het volgende als ik thunderbird opstart: Waarschuwing: mogelijk beveiligingsrisico,False,2026-08-08,False,,False,True,True,3,1
1597360,Message preview pane accidentally hidden (F8 toggle),ui-ux,2,Stray keypress toggled the message pane off via F8 while cleaning the keyboard.,If I select a message it only displays the header. I have to click on that to display the message.,False,2026-08-08,True,rednoise,True,False,True,2,1
1597367,Concern that upgrading to 153 will overwrite mail and address books,other,1,No defect; user unaware that application and profile data are stored separately.,"will a thundebird 153  download overwrite my address books, folders, emails?",False,2026-08-08,False,,False,True,True,1,0
1597371,Filters moving Gmail messages to local folders break conversation threading,search-folders,2,"Threading is computed per-folder, so moving individual messages out of a folder inherently splits the thread view; plus Gmail label-to-folder mapping creates duplicates.","Have I broken the thread forever, ie, has something gone horribly wrong?",False,2026-08-08,False,,False,False,True,7,3
1597381,Calendar blue event-indicator dots missing in 153 ESR,calendar-tasks,3,A regression in the 153 ESR calendar minimonth rendering removed/broke the event-day indicator dots.,The blue dots to indicate an event and the day indicator or not showing again ver. 153.0.2esr,True,2026-08-09,False,,False,False,True,3,2
1597391,Junk-marked mail not auto-moved to Junk folder and message filters not firing,spam-filters,3,Junk settings lack a 'move to Junk folder' destination per account and the user's filters likely have wrong scope/conditions or aren't set to run on incoming mail.,How do I get the emails Thunderbird marks as spam to be moved to the Spam folder without me doing anything,False,2026-08-09,False,,False,False,True,2,0
1597394,Duplicate AOL/Verizon IMAP Drafts folders that cannot be unsubscribed or hidden,search-folders,2,"AOL's IMAP server exposes both 'Draft' and 'Drafts' special folders including hidden ones, and Thunderbird forces subscription to special-use folders so unsubscribe doesn't stick.","On Thunderbird, there are two ""Drafts"" folders (identical spelling)",False,2026-08-09,False,,False,False,False,0,0
1597410,Thunderbird repeatedly prompts for account password despite saving it,account-login,4,"Passwords are being saved into a different profile than the one launched, or the logins store isn't persisting.","every time I launch Thunderbird, I’m asked to re-enter my account password",False,2026-08-09,True,wsmwk,True,True,True,2,0
1597421,PayPal emails automatically landing in Trash instead of Inbox,spam-filters,4,"A server-side rule, phone client, or a stray Thunderbird filter is moving PayPal mail to Trash, causing missed 2FA codes.",All e-mails from Pay pal go into trash. Have marked as Not Junk but this has not helped.,False,2026-08-09,False,,False,True,True,1,0
1597426,Window min/max/close buttons render as unicode glyph codes after 153 ESR with custom font CSS,ui-ux,2,"153 implements titlebar buttons as private-use-area glyphs via content:, so a userChrome font-family override breaks glyph rendering.","The windows min, max and close buttons all come up with a code.",True,2026-08-09,False,,False,False,True,7,4
1597428,Attachment drag-and-drop broken and attachments saved as 'nsmail' in 153 ESR,attachments,3,A 153 regression broke drag-and-drop export and attachment filename propagation (still failing for Drafts-folder attachments).,"the save filename is always ""nsmail"" but with the original file extension",True,2026-08-09,True,tigertiger.fearfulsymmetry,True,True,True,5,1
1597439,POP3 account mail folders missing after Mac-to-Mac profile migration,migration-import,4,"A new profile was created on the new Mac instead of copying the ~/Library/Thunderbird folder, so local POP mbox history wasn't carried over.","all the Inbox history is missing, and other folders such as Drafts and Sent are not there either",False,2026-08-09,True,Mapenzi,True,False,True,2,1
1597440,Local mail cache readable after cancelling Primary Password prompt in 153,encryption-security,4,"mail.password_protect_local_cache was not (or no longer) set to true, so cancelling the Primary Password still allows local message display.","Now if I type [cancel] at the request for a password, twice in a row than all my emails are visible.",True,2026-08-09,True,wsmwk,True,False,True,10,5
1597458,"Add-ons (Quicktext, TbSync) incompatible after 153.0.2 upgrade",addons-extensions,3,API changes in the 153 ESR major release break add-ons until developers publish updated versions.,"the following add-ons aren't working right now: Quicktext, Send Later, TbSync",True,2026-08-09,False,,False,True,True,4,1
1597462,How to sort contacts alphabetically in address book sidebar,ui-ux,1,User unaware that clicking the Name column header toggles sort order in the contacts pane.,How to arrange names from A to Z in the contacts sidebar?,False,2026-08-09,False,,False,True,True,2,0
1597473,Developer Toolbox menu item missing/not opening on Windows,other,2,"Developer tools disabled by pref or blocked incoming connection prompt not appearing, possibly related to a custom userChrome.css theme or Windows-specific build config.","I can click on Developer Tools, but that is it. The screen does not change.",True,2026-08-09,False,,False,True,True,7,3
1597474,Vague general dissatisfaction with Thunderbird,other,1,No technical detail provided; would need actual symptoms to diagnose.,Fix Thunderbird!!!,False,2026-08-09,False,,False,True,True,2,0
1597479,Repeated password prompts multiple times per day,account-login,3,Intermittent connection failures or VPN/security software interfering with authentication cause Thunderbird to re-prompt for credentials.,When I open thunderbird it asks me for my password at least twice a day and has never done this before,False,2026-08-09,False,,False,True,True,1,0
1597480,Continual password prompt and mail not downloading after profile corruption,account-login,4,"Corrupted Thunderbird profile files mangled account settings (missing character in domain), requiring reinstall which lost the address book.",Turned out to be a corrupted file in Thunderbird. Downloaded Thunderbird an reinstalled it. That process brought back TB but the address book was lost,True,2026-08-09,False,,False,False,True,2,1
1597482,How to block spam from newly added Yahoo account,spam-filters,2,User needs current junk filter/message filter guidance; Thunderbird lacks true sender blocking so server-side blocking is required.,I would like to block them and instructions I have were dated 2016 from Mozilla.,False,2026-08-09,False,,False,False,True,3,1
1597495,Preserving archived mail after removing a discontinued POP account,migration-import,2,User unaware archived POP mail is local; also Export Profile fails/warns above 2GB profile size.,"I just did an export backup and got a warning about anything over 2gb, Mine was a bit over 5gb.",False,2026-08-09,True,rednoise,True,True,True,3,1
1597498,SMTP send fails with timeout while receiving works (IONOS),send-receive,5,Antivirus/security software or firewall intercepting outbound SMTP connections causing timeouts despite settings tests passing.,"Tests on both incoming and outgoing ports are successful in the Thunderbird settings, so I don't understand why my e-mails are not sending.",False,2026-08-09,False,,False,True,True,1,0
1597509,Cannot access account in Thunderbird on desktop after ISP (Spark/Xtra) change,account-login,4,Provider-side authentication/OAuth change or account lockout blocking both desktop and mobile client access.,My big computer seems to be shut out of thunderbirds but my phone still works,False,2026-08-09,False,,False,True,True,1,0
1597513,Bulk IMAP copy of thousands of messages to Gmail is slow and incomplete,migration-import,3,"IMAP copy throttling by Gmail plus antivirus mail scanning causes slow, partial transfers with silently dropped messages.",The problem is that is taking too long and it's not copying all of them.,True,2026-08-10,False,,False,True,True,8,4
1597519,"Profile copied to new PC not detected, mail folders missing",migration-import,3,profiles.ini on the new machine still pointed to the default profile path rather than the manually copied profile folder.,I zipped Profile on F: drive on 1 PC and unzipped to D: drive on my newer PC. TB starts but no inboxes show.,False,2026-08-10,True,amos8,True,False,True,3,2
1597551,POP account silently stops downloading new mail with no error,send-receive,4,Antivirus mail scanning or a corrupt popstate/msf file causes messages to be skipped without error.,"Thunderbird stopped retrieving mail from one of my accounts, does not give an error message, just says no new emails",False,2026-08-10,False,,False,True,True,1,0
1597563,Donation/start page popup appears to block access to mail,ui-ux,3,The donation appeal tab or start page confuses users into thinking mail access is blocked.,this morning I received a request dor doantion and a FREEDOM pop up . I cannot access any mail and cannot delete this pop up,True,2026-08-10,False,,False,True,True,1,0
1597564,How to compact folders when out of disk/mailbox space,other,2,User confusion between local storage compaction and server-side quota limits.,How do I compact my messages as I have ran out of space,False,2026-08-10,False,,False,True,True,3,0
1597565,Drag and drop message to desktop broken in 153.0.2esr,ui-ux,3,Regression in the drag-and-drop file export handler introduced in the 153 ESR branch.,"In version 153.0.2esr (64-bit), I can't drag and drop messages to a folder (e.g., Desktop).",True,2026-08-10,False,,False,True,True,1,0
1597566,Will switching from ESR to release keep existing accounts and mail,migration-import,2,"Not a defect; user (blind, using screen reader) needs guidance that the profile is retained across channel changes.","questa versione sostituisca la mia versione ESR, mantenendo _TUTTE le mie vecchie email e i miei account?",False,2026-08-10,False,,False,False,False,0,0
1597571,POP account fails to download and cannot be re-added (NS_ERROR_FAILURE createIncomingServer),account-login,4,A stale account/server entry remains in prefs.js so creating a duplicate incoming server for the same hostname/user fails.,"""Component returned failure code: 0x80004005 (NS_ERROR_FAILURE) [nsIMsgAccountManager.createIncomingServer]""",True,2026-08-10,False,,False,False,False,0,0
1597575,New mail stopped arriving after configuration change,send-receive,4,Unknown without version/provider/protocol details; likely altered server or authentication settings.,"the last few days my new mails didn’t arrive, perhaps because I tried to introduce new digital items",False,2026-08-10,False,,False,True,True,1,0
