id,discovered_theme,category,severity,root_cause_hypothesis,supporting_quote,is_new_or_notable,created_date,is_solved,solved_by,has_solution,last_answer_trusted,has_trusted_answer,n_answers,n_creator_answers
1580701,Gmail OAuth 'give access' button off-screen blocks authorization,sync-oauth,4,"The Google OAuth consent dialog is too large for the screen at current scaling, hiding the 'allow access' button and preventing sign-in.",a screen that asks me to click on a 'give access' button that appears nowhere on the screen,True,2026-05-08,False,,False,False,True,4,2
1580704,Subject column has extra leading spacing and inconsistent apply-columns,ui-ux,1,Extra space before Subject is reserved for threaded expand icons and reply/forward indicators; behavior is by design not a bug.,the leading space for Subject is much larger than any of the other column labels shown,False,2026-05-08,True,mozilla98,True,False,True,6,2
1580707,Recovering contacts from an inaccessible old email account,account-login,3,User lost webmail access after ISP change and needs Thunderbird-stored addresses or extraction add-ons to recover contacts.,Old provider has blocked or frozen me out of my prior email account. I need to see my contact list,False,2026-05-08,False,,False,True,True,1,0
1580709,Full header included when forwarding emails,send-receive,2,Header view was changed to 'All' which causes full headers to be included on forward; switching to Normal fixes it.,ik wil niet dat die volledige header wordt meegestuurd als ik een mail doorstuur. hoe voorkom ik dat?,False,2026-05-08,False,,False,True,True,3,0
1580714,Inbox folder sorted alphabetically instead of on top after update,ui-ux,3,An update reset folder ordering to alphabetical; 'reset folder order' restores Inbox to top.,My inbox is now put in alphabetic order thanks to one of the newest updates. I want it at the TOP.,True,2026-05-08,False,,False,True,True,3,1
1580716,Fewer emails on new computer after migration (POP3),migration-import,3,"POP3 account already downloaded and deleted server copies, so old emails exist only in the old computer's profile and can't be re-downloaded.",there are a lot less emails than on the old computer. I cannot find a setting to download the rest,False,2026-05-08,False,,False,True,True,3,1
1580726,Importing XMPP chat history,other,2,Thunderbird provides no import option for XMPP chat history.,Is it possible to import chat history?,False,2026-05-09,True,MattAuSupport,True,False,True,2,1
1580732,Cannot set up account despite correct password,account-login,4,Likely incorrect server settings or auth type during setup causing provider to reject login even with valid password.,im unable to set up my thunderbird my password is correct i tryed logging in elswere with no problem,False,2026-05-09,False,,False,False,True,2,1
1580733,Correcting a wrong word in personal spellcheck dictionary,settings-config,1,Personal dictionary entries stored in persdict.dat must be edited manually or via the spellcheck edit button.,"I screwed up and entered an incorrect spelling of ""tchotchke"" in my T-bird spell-check dictionary",False,2026-05-09,True,WebDev,True,True,True,5,2
1580735,Cannot log in to Outlook/Office365 account,sync-oauth,4,Wrong SMTP hostname and missing OAuth2 authentication type prevent Office365 login.,The correct outgoing server is smtp.office365.com,False,2026-05-09,False,,False,True,True,1,0
1580744,Local address book lost after Windows reinstall,migration-import,4,Local (non-synced) address book was lost with the profile during Windows crash/reinstall with no backup.,upon reinstalling Thunderbird and adding my email accounts my address book is gone,False,2026-05-09,False,,False,True,True,1,0
1580777,Thunderbird 150 crashes and won't restart after installing add-ons,addons-extensions,4,"Add-on installation (German dictionary/ImportExportTools) corrupted profile or left a stale parent.lock, preventing startup; also reduced emoji access in v150.","after adding ImportExport Tools, Thunderbird not only crashed but also wouldn’t start up again",True,2026-05-09,True,Googlethunderbird.,True,True,True,4,1
1580778,Cannot alphabetically sort inbox subfolders and no folder search,search-folders,2,Manual folder ordering or special-folder rules override alphabetical sort for a few folders; user unaware of folder search feature.,Non riesco a mettere in ordine alfabetico le sottocartelle della posta in arrivo,False,2026-05-09,False,,False,False,False,1,0
1580802,Cannot uninstall Thunderbird / no product code exists,other,2,"User's third-party uninstall tool requires an MSI product code, but Thunderbird's installer has no such code.",Windows add or remove programs isn't working,False,2026-05-09,False,,False,True,True,4,1
1580811,Cannot receive or open emails despite reinstalls,send-receive,4,Server connection or authentication failure; insufficient detail to determine exact cause.,Trotz mehrmaliger Neuinstallation reagiert mein Email-account nicht mehr.,False,2026-05-09,False,,False,True,True,1,0
1580817,Cannot import K-9/TB Android settings into desktop Thunderbird,migration-import,2,Desktop Thunderbird does not support importing the k9s export file from the mobile app.,It created a k9s file but it is not giving that option,False,2026-05-09,False,,False,True,True,1,0
1580822,How to report spam emails to authorities,spam-filters,1,"How-to question, not a defect.",I want an easy way to be able to report it,False,2026-05-09,True,davidsk,True,True,True,1,0
1580823,Thunderbird freezes and slows when opening emails (Defender scanning / index corruption),performance-crash,4,Antivirus real-time scanning of the profile folder plus possibly corrupted .msf index files or failing disk cause long freezes.,it also won't open the downloaded email when I click on it and the TB freezes up so I can't close it out,True,2026-05-09,False,,False,False,True,18,10
1580826,Outgoing mail rejected due to missing SMTP authentication (Verizon/Yahoo app password),send-receive,4,SMTP server refuses mail because no authentication/app password is configured on the outgoing server.,The mail server responded: Email rejected.,False,2026-05-09,True,MattAuSupport,True,False,True,10,5
1580829,Email prints across two pages due to wide tables / scaling,ui-ux,2,HTML tables in the message are too wide to fit; scaling/fit-to-page setting needed.,"I get one page with From, To, Reply to, & Subject then body on next page",False,2026-05-09,True,MattAuSupport,True,False,True,4,2
1580842,Gmail OAuth re-authentication loop after reinstall,sync-oauth,4,"OAuth token fails to return to Thunderbird (VPN, blocked localhost, or cookies), causing repeated Google prompts and connection failure.",it takes me to google and I have to click allow but then it takes me back to the email install and then tells me it cannot find the Email address,True,2026-05-09,False,,False,False,True,5,2
1580856,New install: no incoming server configured so account not usable,account-login,3,"User created only an outgoing/identity entry without adding an incoming server, so buttons are greyed and no account appears.",the get messages button and New Message are grayed out an NO accounts are listed,False,2026-05-09,False,,False,False,True,8,5
1580858,"Spectrum/Roadrunner intermittent 'cannot connect to server', long delays downloading mail",send-receive,4,"Spectrum's legacy Roadrunner mail servers throttling or timing out connections, not a Thunderbird fault.","I'm getting ""Thunderbird can't connect to the server"" message, so I can't download messages.",True,2026-05-09,False,,False,False,True,11,6
1580861,SMTP connection error 10060 timeout,send-receive,3,"Network timeout waiting on SMTP server response, likely server-side or slow network.",I am getting cannot connect to smpt 47.43.26.4:58.7,False,2026-05-09,False,,False,True,True,1,0
1580862,Two AOL/Yahoo IMAP accounts merge and download same mail due to shared OAuth cookies,sync-oauth,4,"Yahoo reuses OAuth cookies across accounts, causing both AOL accounts to authenticate as the same user unless private-browser preference is enabled.",the recreated account again downloaded my emails into her TB account,True,2026-05-09,True,MattAuSupport,True,False,True,2,1
1580863,"Spectrum/twc.com connection refused, cannot send or receive",send-receive,4,"Spectrum server timeouts/POP deprecation on legacy twc.com accounts, not a Thunderbird issue.","TB could not connect to server mail.twc.com , the connection was refused",True,2026-05-09,True,arlener,True,False,True,2,1
1580864,Comcast account deleted and cannot re-add due to OAuth vs normal password authorization error,account-login,4,"Thunderbird auto-selects OAuth2 for Comcast during setup, which fails; normal password is required.","I keep getting an ""Authorization Error"" each and every time!",True,2026-05-09,False,,False,False,True,9,4
1580867,"Spectrum/twc.com POP connection refused, likely POP deprecated",send-receive,4,Spectrum discontinuing POP support on legacy twc.com accounts causing connection refusals.,could not connect to server mail.twc.com ; the connection was refused,True,2026-05-09,False,,False,False,True,2,1
1580869,Yahoo account setup stuck after entering password,account-login,3,Yahoo OAuth authentication not completing during account setup in Thunderbird.,パスワードを入力してもその先に進めない,False,2026-05-09,False,,False,False,False,0,0
1580871,"After 140.10.2esr update, Get Messages icon does nothing and cannot send/receive on Windows 11",send-receive,4,"Likely coincides with Spectrum twc.com server-side issue, though user attributes it to update; possible Get Messages button regression on Win11.",Clicking the Cloud with down arrow (Get Messages) icon does nothing.,True,2026-05-09,False,,False,False,True,10,9
1580874,"Accidentally deleted all Gmail archives, recovering from Time Machine backup",other,4,User error deleting archives then emptying trash; recovery requires importing mbox files from backup.,"I just deleted all of my archived emails, thinking it was stuff that I had sent to trash.",False,2026-05-09,True,rednoise,True,True,True,8,5
1580877,"Spectrum/twc.com connection refused across machines, likely POP deprecation",send-receive,4,"Spectrum mail.twc.com server refusing all POP/IMAP ports externally, indicating server-side change on legacy Roadrunner accounts.",Could not connect to server mail.twc.com ; the connection was refused,True,2026-05-09,False,,False,False,True,4,2
1580884,Junk folder shows unread count but folder appears empty,search-folders,2,Corrupted or stale message index (msf file) causing a phantom unread count that self-resolved after reindexing.,it is showing 5 in my junk account. But in the preview window to the right of that column there is nothing showing,False,2026-05-09,True,davet354tfd,True,False,True,2,1
1580895,Thunderbird hangs (Not Responding) while typing in compose window,performance-crash,4,"Known accessibility-related bug where accessibility service integration causes UI freezes, mitigated by accessibility.force_disabled.","intermittent ""hanging"" when I'm typing a document or letter in Thunderbird",True,2026-05-10,False,,False,True,True,5,2
1580909,Tech-support phone scam led to remote access and loss of account/folders,encryption-security,5,"User granted a scammer remote control of their computer, resulting in data loss and identity-theft exposure rather than a Thunderbird fault.",man took over my computer said he found all these problems then wantd $500 or $250 to get thunderbird back,True,2026-05-10,False,,False,True,True,1,0
1580925,Request for Mozilla Account-based settings/extensions sync,sync-oauth,2,"Feature request: Thunderbird lacks a cloud sync system for settings, filters, signatures and extensions across devices.","Please give Thunderbird a complete Mozilla Account–based sync system, just like Firefox.",False,2026-05-10,False,,False,True,True,1,0
1580936,Confusion between Outlook webmail contacts and mailing list (not Thunderbird),other,1,"User is actually using Outlook.com webmail in Firefox, not Thunderbird, and misunderstands the People/recipient interface change.",My entire regular Send To email list has been moved to the People directory.,False,2026-05-10,True,raymond_j_markiewicz,True,False,True,8,4
1580945,Two AOL accounts sharing sent/inbox folders (accounts linked),settings-config,3,Mismatched Copies & Folders or SMTP settings cause two accounts to point at the same folders/identity.,"when I send an email from one of them, it appears in both ""sent"" folders",False,2026-05-10,False,,False,True,True,3,1
1580954,Outlook.com account setup rejected as incorrect configuration,account-login,3,"Outlook accounts require OAuth authentication; entering a password manually fails, so autoconfig should be used without a password.",thunderbird says that the configuration is incorrect and will not accept it,False,2026-05-10,False,,False,True,True,1,0
1580957,All email accounts and address book disappeared after restart,migration-import,5,"Thunderbird loaded a fresh/new profile instead of the existing one, hiding accounts and data rather than deleting them.",both my email accounts and my address book was gone,True,2026-05-10,False,,False,True,True,5,2
1580960,Configuring new host (123 Hosting) server settings after reinstall,account-login,3,User needs correct IMAP/SMTP settings and cPanel access after migrating hosting providers; not a software defect.,Where and in what format do I enter theses server details,False,2026-05-10,True,davidsk,True,True,True,3,1
1580965,Account Hub requires password after Windows reinstall,account-login,2,User conflated a Thunderbird account with the email provider password; the required password was the Spectrum mail account password.,I don't have or recall a password and the screen does not allow an option to recover a password,False,2026-05-10,False,,False,False,True,2,1
1580968,Cannot customize Thunderbird taskbar icon color per tab in Windows,ui-ux,1,"Windows renders the taskbar icon from Thunderbird's internal icon resource, which cannot be recolored without replacing the embedded icon file.",Comment changer directement la couleur de l'onglet de Thunderbird dans la barre des tâches de Windows.,False,2026-05-10,False,,False,True,True,2,0
1580978,How to auto-display remote images,settings-config,1,User was unaware of the Privacy & Security setting to allow remote content by default.,I just want Thunderbird to show remote images automatically without me clicking the button.,False,2026-05-10,True,davidsk,True,True,True,3,1
1580980,Sudden inability to connect to all email accounts (IMAP/POP),send-receive,4,"Local network/process issue or phantom Thunderbird process rather than server-specific, given all providers affected simultaneously.","TB has been unable to connect to my email accounts. (IMAP or POP). These include Roadrunner, Gmail and Outlook.",False,2026-05-10,False,,False,True,True,1,0
1580985,Local mail folder mbox file wiped to 0KB during compaction,performance-crash,5,"A corrupt mbox file causes compaction to fail mid-operation, zeroing out the file and losing all message bodies.","I found the sent file to be 0 Kb, and sent.msf 255 Kb, when sent should have been around 60 Kb long",True,2026-05-10,True,rednoise,True,False,True,12,7
1580988,No option to auto-close original message after Reply/Forward,ui-ux,2,Feature parity gap with Outlook; the old 'Close on Reply' add-on is unmaintained and no built-in toggle exists.,How do I make Thunderbird automatically close the 'original' message when I click Reply or Forward?,False,2026-05-10,False,,False,True,True,3,1
1580990,Mail from secondary domain flagged as spam only when sent via Thunderbird,spam-filters,3,Likely a header or SMTP relay difference specific to Thunderbird's submission through Bluehost that triggers Gmail spam scoring.,Only emails sent via Thunderbird are flagged.,True,2026-05-10,False,,False,False,True,12,6
1580995,New mail notifications appear on wrong (secondary) monitor,ui-ux,2,Bug in Thunderbird 150 mis-detecting the primary monitor for native notifications; fixed in 152.,"the native Thunderbird new mail notifications started appearing in my second monitor, rather than my main display",True,2026-05-10,False,,False,False,True,7,3
1580997,Cannot locate own submitted questions on SUMO forum,other,1,User unfamiliar with SUMO profile navigation to find their own posted questions.,"I have placed a question, did not get any response and can't even find my questiomn.",False,2026-05-10,False,,False,True,True,3,1
1581001,Message filter executes twice on single incoming message,search-folders,3,"Filter runs twice (possibly due to cross-account copy triggering re-evaluation), producing duplicate copies where one gets re-untagged.","the filter is executed TWICE (see screenshot of the log) , the copied message arrives TWICE at the destination",True,2026-05-10,False,,False,False,True,6,3
1581009,Cannot sort archived messages by date archived,search-folders,2,"Thunderbird stores no separate 'date archived' field, so archived messages can only be sorted by original message date.",Can I sort the messages in All Mail by date archived?,False,2026-05-10,False,,False,False,False,0,0
1581010,Address book import into new Thunderbird install on Linux,migration-import,2,User unsure which file format (vCard/CSV/LDIF) to select when importing contacts after moving to a new machine.,"I tried to import my address book, but don't know what type of file to select to do that.",False,2026-05-10,False,,False,False,True,4,2
1581013,"Slow email opening, especially messages with barcodes",performance-crash,3,"Anti-virus scanning or add-on interference delaying message rendering, particularly for messages with embedded images.",i need to wait for 4-5 mins to open that email. even i am not able to open on one click which contains Barcode,False,2026-05-10,False,,False,True,True,1,0
1581022,Reading and searching Outlook PST archive in Thunderbird,migration-import,2,Thunderbird cannot natively read PST files; user needs conversion or import guidance.,"Does Mozilla have a way by which I will be able to search, read and generally access those e-mails and their attachments?",False,2026-05-11,False,,False,False,False,1,0
1581038,Autocomplete suggests wrong stored email address,send-receive,2,"A mistyped address was previously saved in the collected addresses / global index, so autocomplete keeps offering it.",Thunderbird auto completes at this point with daughter@hot.mail.com . The period between the t and m is incorrect,False,2026-05-11,False,,False,True,True,5,2
1581057,Only recent weeks of mail synced on IMAP account,sync-oauth,3,IMAP sync/message age limit setting restricting downloaded messages so older mail only appears on webmail.,Thunderbird Only Provides My E-Mails of the past two or three Weeks on my mobile phone and on my Laptop.,False,2026-05-11,False,,False,False,False,0,0
1581063,Update could not be installed (patch apply failed),performance-crash,3,"Incremental update patch failed to apply, requiring full installer over the existing version.",Update could not be installed ( patch apply failed),False,2026-05-11,False,,False,True,True,1,0
1581087,BT Mail password not recognised,account-login,3,Stored credentials outdated or app-specific password/server settings needed for btinternet.,doesent recognise my btmail password,False,2026-05-11,False,,False,True,True,1,0
1581089,Cannot send email after reinstall (recipient rejected),send-receive,2,Transient server-side rejection resolved after restart; possibly a temporary account config glitch.,"OK, odd, it just started working after one more restart.",False,2026-05-11,True,sarima,True,False,False,1,1
1581092,Outgoing mail blocked by Spamhaus blocklist (550),send-receive,4,"Sending server IP is listed on Spamhaus, causing recipient servers to reject all outgoing mail.",ESTÃO VOLTANDO COM ERRO 550 Connection Rejected - see http://www.spamhaus.org/query/ip/162.241.3.16,False,2026-05-11,False,,False,False,False,0,0
1581096,Filters on custom headers fail only on Yahoo IMAP account,search-folders,3,"Yahoo IMAP may not return full custom headers for header-based filtering, causing List-Unsubscribe/SPF filters to fail while standard headers work.","Mail filters for custom headers like List-Unsubscribe , Authentication-Results or Received-SPF ... do not work on the Yahoo! IMAP account",True,2026-05-11,False,,False,True,True,9,5
1581099,Account Hub rejects email and password on fresh reinstall,account-login,3,"The new Account Hub setup flow may be attempting auto-config that fails or requires OAuth, and rejecting the manual password entry before the correct prompt.","The ""HUB"" will NOT except my personal details i.e. email address & PW which I've used for years.",True,2026-05-11,False,,False,True,True,1,0
1581100,"Calendar icon missing from toolbar, fixed by restart",calendar-tasks,1,Transient UI glitch where calendar toolbar button disappeared until a restart reloaded the extension.,Now it's missing. The icon is missing from title bar,False,2026-05-11,False,,False,True,True,2,1
1581104,Migrating email filters (msgFilterRules.dat) to new machine,migration-import,2,"Filters were copied into wrong folder or while Thunderbird was running, and account/folder hierarchy did not match the original.",I copied the msgFilterRules.dat from the Mail\ mail.friesen.net subdirectory to the Mail\Local Folders subdirectory,False,2026-05-11,False,,False,True,True,7,2
1581107,Ctrl+Enter send also opens attached file,send-receive,2,"Sending a message with an attachment triggers the attachment to open in a new tab, possibly a keyboard shortcut or attachment-handling bug.","if I attach a file to an outgoing message then use ctrl+enter to send the message, Thunderbird also opens the attachment",True,2026-05-11,False,,False,False,True,4,2
1581115,IP blacklisted when sending email,send-receive,3,Email provider has blacklisted the user's sending IP; not a Thunderbird issue but surfaced through it.,how can I get the IP off black list,False,2026-05-11,True,rednoise,True,True,True,1,0
1581130,Email date/time shows download time instead of received time,send-receive,2,"Thunderbird displays the local receive/download date rather than the server's original Received header, likely a POP account with missing date column.","The date and time of the emails show as the current date and time, not the actual date and time that the emails were received",False,2026-05-11,False,,False,True,True,1,0
1581135,Auto-forward emails from specific sender using filters,search-folders,1,User overlooked the filter 'Forward to' action; feature exists but was not discovered.,I need to automatically forward a message to my wife if it comes in from a specific email address,False,2026-05-11,False,,False,False,True,4,2
1581138,Reducing line spacing between paragraphs in composed emails,ui-ux,1,Composer inserts paragraph spacing rather than single line breaks; user needs Shift+Enter or paragraph format setting.,zit er tussen elke zin een spatie voor een alinea. Ik wil gewoon de spatieverkleinen,False,2026-05-11,False,,False,True,True,3,1
1581141,Multiple signatures per single account,settings-config,1,"Feature achievable via managed identities; how-to question, not a defect.",How could I have multiple email signatures for one account,False,2026-05-11,False,,False,True,True,1,0
1581144,Signature not applied to replies until reselected daily,settings-config,2,"Signature file stored on a network location that is unavailable at startup, causing it to be dropped until manually reselected.",Have to open settings and select the signature file each morning and then it works throughout the day.,False,2026-05-11,False,,False,True,True,5,2
1581146,Convert or export tagged emails to task apps,calendar-tasks,2,"Thunderbird lacks native integration to push flagged/tagged emails into external task managers, and no suitable extension exists.",I can tag emails in Thunderbird but then what? I have not seen an extension for this,False,2026-05-11,False,,False,False,False,0,0
1581147,Remove one email alias from an account,settings-config,2,The address is managed by the provider (Ziggo) rather than removable in Thunderbird.,Het ....@chello.nl wil ik verwijderen omdat ik er steeds een hoop ongewenste mails ontvang. Hoe doe ik dit?,False,2026-05-11,True,Mozilla-assistent,True,True,True,1,0
1581152,Cannot cancel monthly donation without lost email account,account-login,3,"Donor portal requires access to the original email account for authentication, blocking users who lost that account.",The Donor portal won't work because it requires me to access my original email account.,True,2026-05-11,False,,False,True,True,1,0
1581154,Reorder accounts in folder pane,ui-ux,1,User unaware accounts can be reordered via drag-and-drop in account settings.,"Vorrei cambiare l'ordine, è possibile?",False,2026-05-11,True,'@next,True,False,False,1,0
1581160,Tags folder empty / tag counts missing and tagged messages not found,search-folders,3,Corrupted profile or global search index prevents the Tags virtual folder from listing tagged messages and counts.,"Folders-> Tags window does list the tags, but not the count. Clicking on the tags does not find any of my tagged emails any longer",True,2026-05-11,False,,False,True,True,6,2
1581175,How to set up IMAP account on new computer,account-login,1,User needs guidance on the account setup wizard and manual server configuration.,"Setting up a new computer, can't figure how to set up IMAP?",False,2026-05-11,False,,False,True,True,1,0
1581178,Alias removal resolved,other,1,No issue remaining; user reported problem solved.,Probleem opgelost.,False,2026-05-11,False,,False,False,False,0,0
1581180,Exchange/Outlook account auth error on setup,account-login,4,"OAuth2 authentication for new Exchange/Outlook account fails despite granted permissions, possibly cookie or port blocking issue.","I keep getting the error exchange auth error I've tried everything to fix it. The setup configuration all goes well, but then connection just won't happen.",True,2026-05-11,False,,False,True,True,1,0
1581184,New folder dialog buttons cut off / not clickable on macOS,ui-ux,3,Dialog box sizing regression in Thunderbird 150 clips the OK/Cancel buttons; fixed in 151.,the two buttons below are barely visible and I cannot select either with my mouse. Nor can I resize the dialogue box,True,2026-05-12,False,,False,False,True,2,1
1581193,"All email data lost after update, profile shows tobedeleted folder",performance-crash,5,"Update process left a 'tobedeleted' profile folder and the active profile is empty, indicating profile migration/corruption causing data loss.",all of my data is gone. The only folder Mozilla Thunderbird folder reads: tobedeleted. It is empty. All of the data is gone.,True,2026-05-12,False,,False,False,False,0,0
1581199,SMTP outgoing mail configured but will not send,send-receive,4,"Likely SMTP authentication, port, or provider block issue preventing outgoing connection despite correct-looking settings.","SmPT outgoing mail seems correctly set up but will not send emails, recieve only.",False,2026-05-12,False,,False,True,True,1,0
1581203,Windows 7 to Windows 11 migration and profile compatibility across Thunderbird versions,migration-import,2,Newer Thunderbird can read older profiles but downgrading breaks due to changed data/password formats; not a defect but version support constraint.,i See Thunderbird not supported on Win 7 ?,False,2026-05-12,False,,False,True,True,9,3
1581216,Address book contacts no longer appear in Add Recipient list after update,ui-ux,3,An update changed address book behavior so the People/contacts list no longer populates the recipient autocomplete panel.,THERE IS NO LIST OF PEOPLE AND EMAIL ADDRESSES,False,2026-05-12,False,,False,True,True,1,0
1581222,Send button missing in compose window,send-receive,4,"Compose toolbar not rendering the Send button, possibly due to UI corruption or SMTP account not configured.",THEWORD 'SEND DOES NOT APPEAR,False,2026-05-12,False,,False,True,True,1,0
1581240,RSS feeds stop updating and fetch no new entries,other,3,Feed parser fails to detect new entries for certain feeds (e.g. Mastodon RSS) possibly due to date/GUID parsing bug.,there are two feeds which aren't updated any more,True,2026-05-12,False,,False,True,True,2,1
1581242,Message preview toolbar disappears or renders as glitched gray bar,ui-ux,3,Rendering/repaint bug in the message pane toolbar that recurs even in troubleshoot mode with add-ons disabled.,the toolbar where the Reply / Reply All / Forward buttons should appear either disappears completely or turns into a broken/glitched gray bar,True,2026-05-12,False,,False,True,True,1,0
1581250,Calendar event custom reminder date/time cannot be set,calendar-tasks,3,"Bug in the reminder dialog resets typed date/time to today and next hour, and the time picker is non-functional.","it sets the date to be today, and the time to the next hour",True,2026-05-12,False,,False,True,True,1,0
1581251,Gmail SMTP outgoing server connection fails after previously working,send-receive,4,"OAuth2 token or credential state for smtp.gmail.com became invalid, blocking the outgoing connection on port 465.",Připojení k serveru smtp.gmail.com :465 se nezdařilo,False,2026-05-12,False,,False,True,True,1,0
1581252,Password not accepted when adding account / install fails,account-login,3,Unclear whether install or account setup fails; needs clarification of which step and provider.,Thunderbird installeren lukt niet.,False,2026-05-12,False,,False,True,True,1,0
1581253,Google Takeout mbox files not integrated and appear empty,migration-import,2,"Imported files retain a .mbox extension that Thunderbird does not recognize as message stores, so they show empty.",these files are empty,False,2026-05-12,False,,False,False,True,4,2
1581254,Show Timezones checkbox state inverted in New Event window,calendar-tasks,2,"The checkbox state persistence and display toggle are not synchronized, so the stored setting does not match the actual displayed timezone state.","the time zones will be shown, but the option will not be checked in the settings, checking it now will hide it instead",True,2026-05-12,False,,False,False,False,0,0
1581265,Second Gmail account not receiving messages,account-login,3,"IMAP/POP access is not enabled in the Gmail web account settings, preventing Thunderbird from fetching new mail.",I can't figure out how to get Thunderbird to show me messages that come in to that address,False,2026-05-12,False,,False,True,True,1,0
1581266,Installer downloads wrong Thunderbird version,other,2,Third-party download source redirects to current release instead of the requested older version 142.,The support still downloads version 150 when I choose verso 142,False,2026-05-12,False,,False,True,True,2,0
1581273,Personal Hotmail/Outlook.com OAuth2 login fails,sync-oauth,4,Manual server config with wrong SMTP name and app-password interfering with OAuth2 flow for personal Microsoft accounts.,"OAuth2 authentication — the Microsoft login window opens, I successfully log in, but Thunderbird still throws ""Unable to log in at server""",True,2026-05-12,False,,False,True,True,1,0
1581274,Cannot globally disable message threading across all folders,ui-ux,2,Threading default applies per-folder with no global toggle for existing folders across profiles.,how do I disable it in one pass for all top level folders,False,2026-05-12,False,,False,True,True,1,0
1581275,Deleted Gmail messages remain in All Mail folder,send-receive,3,"Gmail's IMAP trash-label handling differs from Thunderbird's expunge behavior, leaving messages in All Mail.",When I delete mails they remain in the Gmail All Mails folder,False,2026-05-12,False,,False,False,True,4,2
1581277,Flood of spam emails needs bulk deletion,spam-filters,3,Email address exposed to spammers; no batch filtering set up to handle unsolicited mail volume.,"I am receiving are so numerous, reading each and then deleting is impractical",False,2026-05-12,False,,False,True,True,1,0
1581279,SMTP connection to smtp.juno.com times out when sending,send-receive,4,Too many concurrent connections or server-side throttling causing SMTP timeout on send.,the connection to Outgoing server (SMTP) smtp.juno.com timed out,False,2026-05-12,False,,False,True,True,1,0
1581281,Provider shutting down email; preserving archived POP messages,migration-import,3,User needs to copy POP messages to Local Folders before account shutdown to avoid data loss and password prompts.,I don't want to loose some of the Archived messages from over the years,False,2026-05-12,True,davidsk,True,True,True,3,1
1581286,Messages return to saved search folder after moving out,search-folders,3,"Saved search folder is virtual and re-matches messages by criteria, or Yahoo IMAP move errors cause reappearance.","the messages initially are wiped from the saved search folder, but after a few minutes they all return!",True,2026-05-12,False,,False,True,True,4,2
1581289,Same incoming message reloaded in endless download loop,send-receive,4,A corrupt message on the POP3/IMAP server causes Thunderbird to re-download the same message repeatedly without completing.,"the same message is downloaded each time. The status bar then reads ""Downloading message 2 of 17,""",True,2026-05-12,True,rednoise,True,False,True,2,1
1581290,Cannot change primary email address to own name after spouse's death,account-login,2,Primary email address is managed by the email provider and cannot be renamed within Thunderbird; user needs a new account or alias.,"primair emailadres staat op mijn man zijn naam, hoe kan ik het mijne veranderen ?",False,2026-05-12,True,Mozilla-assistent,True,True,True,1,0
1581298,No way to auto-insert current date in message body,other,1,Thunderbird lacks a built-in dynamic date field; would require an add-on or Mail Merge variable.,Is there a field that will insert today's date,False,2026-05-12,False,,False,True,True,1,0
1581300,No separate spam folder besides Junk folder,spam-filters,2,Provider-side spam folder (Alice/Tim) is not subscribed or not synced; POP account only shows local Junk folder.,"non c'è la cartella spam, è presente solo la cartella indesiderata",False,2026-05-12,False,,False,False,False,3,1
1581303,Phantom/undeletable ghost message in Exchange Inbox,send-receive,3,Corrupt folder index causes the Inbox to mis-report a stale message that no longer exists on the server.,"this stubborn ""ghost"" mail message will not disappear from my Inbox",True,2026-05-12,True,rednoise,True,False,True,4,2
1581305,Disable 'Welcome to Freedom' startup page,ui-ux,1,Startup page option is enabled in General settings and can be unticked.,How do I prevent Thunderbird from displaying the 'Welcome to Freedom' screen,False,2026-05-12,False,,False,True,True,1,0
1581322,Bad Image / XPCOM error on startup (corrupt lgpllibs.dll),performance-crash,4,Corrupted lgpllibs.dll file prevents XPCOM from loading; a clean reinstall is needed.,lgpllibs.dll is either not designed to run on Windows or it contains an error. Try installing the program again,True,2026-05-12,False,,False,True,True,1,0
1581351,Pages of code appear when composing or replying,ui-ux,3,Likely a malformed HTML signature or template inserting raw code into the compose window; needs screenshot to confirm.,When I try to write or reply I get several pages of code that has to be deleted before I can write,True,2026-05-12,False,,False,True,True,1,0
1581353,Restoring Thunderbird profile from backup on new computer,migration-import,3,User needs correct procedure to restore backed-up AppData profile folder without triggering server changes.,"recovering my past ""stuff"" which was located at C:\users\My-Username\AppData\Roaming",False,2026-05-12,False,,False,True,True,1,0
1581355,Migrating folders from Exchange account to new IMAP server,migration-import,3,Cannot convert an existing Exchange account to IMAP; some folders fail to copy/export to MBOX due to server or PST issues.,"I can’t figure out how to change from the Microsoft Exchange Mail Server, to the new IMAP server",False,2026-05-12,False,,False,True,True,3,1
1581357,No way to delete dismissed/completed tasks in Tasks tab,calendar-tasks,2,Dismissed recurring tasks remain visible because completed tasks are not auto-removed and users lack an obvious bulk-delete action.,Is there a delete the completed tasks so they don't clutter the task list?,False,2026-05-12,False,,False,False,False,0,0
1581362,Authentication failed when adding Outlook and Gmail accounts,account-login,4,"OAuth2 authorization flow failing in new Account Hub, blocking modern-auth providers from being added.","I keep getting the ""Authentication failed"" error",True,2026-05-13,False,,False,False,False,0,0
1581363,Confusing View>Folders folder-view options,search-folders,1,"Folder view modes (Favorite, Unified, etc.) are unclear to users, causing inconsistent display across accounts.",Making selections in the - View>Folders is very confusing for me,False,2026-05-13,False,,False,True,True,1,0
